player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action
2P,35,162,172,-7,-7,135,160,1,0,170,69.0,-7,-7,135,-7,-7,140,MOVE_LEFT
1P,36,155,165,-7,-7,160,130,1,1,165,69.0,-7,-7,160,-7,-7,160,NONE
2P,36,155,165,-7,-7,130,160,1,0,165,69.0,-7,-7,130,-7,-7,135,MOVE_LEFT
1P,37,148,158,-7,-7,160,125,1,1,160,69.0,-7,-7,160,-7,-7,160,MOVE_LEFT
2P,37,148,158,-7,-7,125,160,1,0,160,69.0,-7,-7,125,-7,-7,130,MOVE_LEFT
1P,38,141,151,-7,-7,155,120,1,1,155,69.0,-7,-7,155,-7,-7,160,NONE
2P,38,141,151,-7,-7,120,155,1,0,155,69.0,-7,-7,120,-7,-7,125,MOVE_LEFT
1P,39,134,144,-7,-7,155,115,1,1,150,69.0,-7,-7,155,-7,-7,155,MOVE_LEFT
2P,39,134,144,-7,-7,115,155,1,0,150,69.0,-7,-7,115,-7,-7,120,MOVE_LEFT
1P,40,127,137,-7,-7,150,110,1,1,145,69.0,-7,-7,150,-7,-7,155,MOVE_LEFT
2P,40,127,137,-7,-7,110,150,1,0,145,69.0,-7,-7,110,-7,-7,115,MOVE_LEFT
1P,41,120,130,-7,-7,145,105,1,1,140,69.0,-7,-7,145,-7,-7,150,MOVE_LEFT
2P,41,120,130,-7,-7,105,145,1,0,140,69.0,-7,-7,105,-7,-7,110,MOVE_LEFT
1P,42,113,123,-7,-7,140,100,1,1,135,69.0,-7,-7,140,-7,-7,145,MOVE_LEFT
2P,42,113,123,-7,-7,100,140,1,0,135,69.0,-7,-7,100,-7,-7,105,MOVE_LEFT
1P,43,106,116,-7,-7,135,95,1,1,130,69.0,-7,-7,135,-7,-7,140,MOVE_LEFT
2P,43,106,116,-7,-7,95,135,1,0,130,69.0,-7,-7,95,-7,-7,100,MOVE_LEFT
1P,44,99,109,-7,-7,130,90,1,1,125,69.0,-7,-7,130,-7,-7,135,MOVE_LEFT
2P,44,99,109,-7,-7,90,130,1,0,125,69.0,-7,-7,90,-7,-7,95,MOVE_LEFT
1P,45,92,102,-7,-7,125,85,1,1,120,69.0,-7,-7,125,-7,-7,130,MOVE_LEFT
2P,45,92,102,-7,-7,85,125,1,0,120,69.0,-7,-7,85,-7,-7,90,MOVE_LEFT
1P,46,85,95,-7,-7,120,80,1,1,115,69.0,-7,-7,120,-7,-7,125,MOVE_LEFT
2P,46,85,95,-7,-7,80,120,1,0,115,69.0,-7,-7,80,-7,-7,85,MOVE_LEFT
1P,49,64,80,-10,7,105,65,1,1,100,35.0,-10,7,105,-7,-7,110,MOVE_LEFT
2P,49,64,80,-10,7,65,105,1,0,100,35.0,-10,7,65,-7,-7,70,MOVE_LEFT
1P,50,54,87,-10,7,100,60,1,1,95,35.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,50,54,87,-10,7,60,100,1,0,95,35.0,-10,7,60,-10,7,65,MOVE_RIGHT
1P,51,44,94,-10,7,95,65,1,1,90,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,51,44,94,-10,7,65,95,1,0,90,35.0,-10,7,65,-10,7,60,MOVE_LEFT
1P,52,34,101,-10,7,90,60,1,1,85,35.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,52,34,101,-10,7,60,90,1,0,85,35.0,-10,7,60,-10,7,65,MOVE_LEFT
1P,53,24,108,-10,7,85,55,1,1,80,35.0,-10,7,85,-10,7,90,MOVE_LEFT
2P,53,24,108,-10,7,55,85,1,0,80,35.0,-10,7,55,-10,7,60,MOVE_LEFT
1P,54,14,115,-10,7,80,50,1,1,75,35.0,-10,7,80,-10,7,85,MOVE_LEFT
2P,54,14,115,-10,7,50,80,1,0,75,35.0,-10,7,50,-10,7,55,MOVE_LEFT
1P,55,4,122,-10,7,75,45,1,1,70,35.0,-10,7,75,-10,7,80,MOVE_LEFT
2P,55,4,122,-10,7,45,75,1,0,70,35.0,-10,7,45,-10,7,50,MOVE_LEFT
1P,56,0,129,10,7,70,40,1,1,65,35.0,10,7,70,-10,7,75,MOVE_LEFT
2P,56,0,129,10,7,40,70,1,0,65,35.0,10,7,40,-10,7,45,MOVE_RIGHT
1P,57,10,136,10,7,65,45,1,1,60,35.0,10,7,65,10,7,70,MOVE_LEFT
2P,57,10,136,10,7,45,65,1,0,60,35.0,10,7,45,10,7,40,MOVE_RIGHT
1P,58,20,143,10,7,60,50,1,1,55,35.0,10,7,60,10,7,65,MOVE_LEFT
2P,58,20,143,10,7,50,60,1,0,55,35.0,10,7,50,10,7,45,MOVE_RIGHT
1P,59,30,150,10,7,55,55,1,1,50,35.0,10,7,55,10,7,60,MOVE_LEFT
2P,59,30,150,10,7,55,55,1,0,50,35.0,10,7,55,10,7,50,MOVE_RIGHT
1P,60,40,157,10,7,50,60,1,1,45,35.0,10,7,50,10,7,55,MOVE_LEFT
2P,60,40,157,10,7,60,50,1,0,45,35.0,10,7,60,10,7,55,MOVE_RIGHT
1P,61,50,164,10,7,45,65,1,1,40,35.0,10,7,45,10,7,50,NONE
2P,61,50,164,10,7,65,45,1,0,40,35.0,10,7,65,10,7,60,MOVE_RIGHT
1P,62,60,171,10,7,45,70,1,1,35,35.0,10,7,45,10,7,45,MOVE_RIGHT
2P,62,60,171,10,7,70,45,1,0,35,35.0,10,7,70,10,7,65,MOVE_RIGHT
1P,63,70,178,10,7,50,75,1,1,30,35.0,10,7,50,10,7,45,MOVE_RIGHT
2P,63,70,178,10,7,75,50,1,0,30,35.0,10,7,75,10,7,70,MOVE_RIGHT
1P,64,80,185,10,7,55,80,1,1,25,35.0,10,7,55,10,7,50,MOVE_RIGHT
2P,64,80,185,10,7,80,55,1,0,25,35.0,10,7,80,10,7,75,MOVE_RIGHT
1P,65,90,192,10,7,60,85,1,1,20,35.0,10,7,60,10,7,55,MOVE_RIGHT
2P,65,90,192,10,7,85,60,1,0,20,35.0,10,7,85,10,7,80,MOVE_RIGHT
1P,66,100,199,10,7,65,90,1,1,15,35.0,10,7,65,10,7,60,MOVE_RIGHT
2P,66,100,199,10,7,90,65,1,0,15,35.0,10,7,90,10,7,85,MOVE_RIGHT
1P,67,110,206,10,7,70,95,1,1,10,35.0,10,7,70,10,7,65,MOVE_RIGHT
2P,67,110,206,10,7,95,70,1,0,10,35.0,10,7,95,10,7,90,MOVE_RIGHT
1P,68,120,213,10,7,75,100,1,1,5,35.0,10,7,75,10,7,70,MOVE_RIGHT
2P,68,120,213,10,7,100,75,1,0,5,35.0,10,7,100,10,7,95,MOVE_RIGHT
1P,69,130,220,10,7,80,105,1,1,0,35.0,10,7,80,10,7,75,MOVE_RIGHT
2P,69,130,220,10,7,105,80,1,0,0,35.0,10,7,105,10,7,100,NONE
1P,70,140,227,10,7,85,105,1,1,5,35.0,10,7,85,10,7,80,MOVE_RIGHT
2P,70,140,227,10,7,105,85,1,0,5,35.0,10,7,105,10,7,105,MOVE_RIGHT
1P,71,150,234,10,7,90,110,1,1,10,35.0,10,7,90,10,7,85,MOVE_RIGHT
2P,71,150,234,10,7,110,90,1,0,10,35.0,10,7,110,10,7,105,MOVE_RIGHT
1P,72,160,241,10,7,95,115,1,1,15,35.0,10,7,95,10,7,90,MOVE_RIGHT
2P,72,160,241,10,7,115,95,1,0,15,35.0,10,7,115,10,7,110,MOVE_RIGHT
1P,73,170,248,10,7,100,120,1,1,20,35.0,10,7,100,10,7,95,MOVE_RIGHT
2P,73,170,248,10,7,120,100,1,0,20,35.0,10,7,120,10,7,115,MOVE_RIGHT
1P,74,180,255,10,7,105,125,1,1,25,35.0,10,7,105,10,7,100,MOVE_RIGHT
2P,74,180,255,10,7,125,105,1,0,25,35.0,10,7,125,10,7,120,MOVE_RIGHT
1P,75,190,262,-10,7,110,130,1,1,30,35.0,-10,7,110,10,7,105,MOVE_RIGHT
2P,75,190,262,-10,7,130,110,1,0,30,35.0,-10,7,130,10,7,125,MOVE_LEFT
1P,76,180,269,-10,7,115,125,1,1,35,35.0,-10,7,115,-10,7,110,MOVE_RIGHT
2P,76,180,269,-10,7,125,115,1,0,35,35.0,-10,7,125,-10,7,130,MOVE_LEFT
1P,77,170,276,-10,7,120,120,1,1,40,35.0,-10,7,120,-10,7,115,MOVE_RIGHT
2P,77,170,276,-10,7,120,120,1,0,40,35.0,-10,7,120,-10,7,125,MOVE_LEFT
1P,78,160,283,-10,7,125,115,1,1,45,35.0,-10,7,125,-10,7,120,MOVE_RIGHT
2P,78,160,283,-10,7,115,125,1,0,45,35.0,-10,7,115,-10,7,120,MOVE_LEFT
1P,79,150,290,-10,7,130,110,1,1,50,35.0,-10,7,130,-10,7,125,MOVE_RIGHT
2P,79,150,290,-10,7,110,130,1,0,50,35.0,-10,7,110,-10,7,115,MOVE_LEFT
1P,80,140,297,-10,7,135,105,1,1,55,35.0,-10,7,135,-10,7,130,NONE
2P,80,140,297,-10,7,105,135,1,0,55,35.0,-10,7,105,-10,7,110,MOVE_LEFT
1P,81,130,304,-10,7,135,100,1,1,60,35.0,-10,7,135,-10,7,135,NONE
2P,81,130,304,-10,7,100,135,1,0,60,35.0,-10,7,100,-10,7,105,MOVE_LEFT
1P,82,120,311,-10,7,135,95,1,1,65,35.0,-10,7,135,-10,7,135,MOVE_LEFT
2P,82,120,311,-10,7,95,135,1,0,65,35.0,-10,7,95,-10,7,100,MOVE_LEFT
1P,83,110,318,-10,7,130,90,1,1,70,35.0,-10,7,130,-10,7,135,MOVE_LEFT
2P,83,110,318,-10,7,90,130,1,0,70,35.0,-10,7,90,-10,7,95,MOVE_LEFT
1P,84,100,325,-10,7,125,85,1,1,75,35.0,-10,7,125,-10,7,130,MOVE_LEFT
2P,84,100,325,-10,7,85,125,1,0,75,35.0,-10,7,85,-10,7,90,MOVE_LEFT
1P,85,90,332,-10,7,120,80,1,1,80,35.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,85,90,332,-10,7,80,120,1,0,80,35.0,-10,7,80,-10,7,85,MOVE_LEFT
1P,86,80,339,-10,7,115,75,1,1,85,35.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,86,80,339,-10,7,75,115,1,0,85,35.0,-10,7,75,-10,7,80,MOVE_LEFT
1P,87,70,346,-10,7,110,70,1,1,90,35.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,87,70,346,-10,7,70,110,1,0,90,35.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,88,60,353,-10,7,105,65,1,1,95,35.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,88,60,353,-10,7,65,105,1,0,95,35.0,-10,7,65,-10,7,70,MOVE_LEFT
1P,89,50,360,-10,7,100,60,1,1,100,35.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,89,50,360,-10,7,60,100,1,0,100,35.0,-10,7,60,-10,7,65,MOVE_LEFT
1P,90,40,367,-10,7,95,55,1,1,105,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,90,40,367,-10,7,55,95,1,0,105,35.0,-10,7,55,-10,7,60,MOVE_LEFT
1P,91,30,374,-10,7,90,50,1,1,110,35.0,-10,7,90,-10,7,95,MOVE_RIGHT
2P,91,30,374,-10,7,50,90,1,0,110,35.0,-10,7,50,-10,7,55,MOVE_LEFT
1P,92,20,381,-10,7,95,45,1,1,115,35.0,-10,7,95,-10,7,90,MOVE_LEFT
2P,92,20,381,-10,7,45,95,1,0,115,35.0,-10,7,45,-10,7,50,MOVE_LEFT
1P,93,10,388,-10,7,90,40,1,1,120,35.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,93,10,388,-10,7,40,90,1,0,120,35.0,-10,7,40,-10,7,45,MOVE_LEFT
1P,94,0,395,10,7,85,35,1,1,125,35.0,10,7,85,-10,7,90,MOVE_LEFT
2P,94,0,395,10,7,35,85,1,0,125,35.0,10,7,35,-10,7,40,MOVE_RIGHT
1P,95,10,402,10,7,80,40,1,1,130,35.0,10,7,80,10,7,85,MOVE_LEFT
2P,95,10,402,10,7,40,80,1,0,130,35.0,10,7,40,10,7,35,NONE
1P,96,20,409,10,7,75,40,1,1,135,35.0,10,7,75,10,7,80,MOVE_LEFT
2P,96,20,409,10,7,40,75,1,0,135,35.0,10,7,40,10,7,40,MOVE_RIGHT
1P,97,30,416,10,7,70,45,1,1,140,35.0,10,7,70,10,7,75,MOVE_LEFT
2P,97,30,416,10,7,45,70,1,0,140,35.0,10,7,45,10,7,40,MOVE_RIGHT
1P,98,40,423,10,7,65,50,1,1,145,35.0,10,7,65,10,7,70,MOVE_LEFT
2P,98,40,423,10,7,50,65,1,0,145,35.0,10,7,50,10,7,45,MOVE_RIGHT
1P,99,50,430,-10,7,60,55,1,1,150,135.0,-10,7,60,10,7,65,MOVE_LEFT
2P,99,50,430,-10,7,55,60,1,0,150,135.0,-10,7,55,10,7,50,MOVE_LEFT
1P,2,100,80,-7,7,90,85,1,0,0,160.0,-7,7,90,0,0,85,MOVE_RIGHT
2P,2,100,80,-7,7,85,90,1,1,0,160.0,-7,7,85,0,0,85,MOVE_LEFT
1P,3,93,87,-7,7,95,80,1,0,5,160.0,-7,7,95,-7,7,90,NONE
2P,3,93,87,-7,7,80,95,1,1,5,160.0,-7,7,80,-7,7,85,MOVE_LEFT
1P,4,86,94,-7,7,95,75,1,0,10,160.0,-7,7,95,-7,7,95,MOVE_LEFT
2P,4,86,94,-7,7,75,95,1,1,10,160.0,-7,7,75,-7,7,80,MOVE_LEFT
1P,5,79,101,-7,7,90,70,1,0,15,160.0,-7,7,90,-7,7,95,MOVE_LEFT
2P,5,79,101,-7,7,70,90,1,1,15,160.0,-7,7,70,-7,7,75,MOVE_LEFT
1P,6,72,108,-7,7,85,65,1,0,20,188.0,-7,7,85,-7,7,90,MOVE_LEFT
2P,6,72,108,-7,7,65,85,1,1,20,188.0,-7,7,65,-7,7,70,MOVE_LEFT
1P,7,65,115,-7,7,80,60,1,0,25,188.0,-7,7,80,-7,7,85,MOVE_LEFT
2P,7,65,115,-7,7,60,80,1,1,25,188.0,-7,7,60,-7,7,65,MOVE_LEFT
1P,8,58,122,-7,7,75,55,1,0,30,188.0,-7,7,75,-7,7,80,MOVE_LEFT
2P,8,58,122,-7,7,55,75,1,1,30,188.0,-7,7,55,-7,7,60,MOVE_RIGHT
1P,9,51,129,-7,7,70,60,1,0,35,188.0,-7,7,70,-7,7,75,MOVE_LEFT
2P,9,51,129,-7,7,60,70,1,1,35,188.0,-7,7,60,-7,7,55,MOVE_LEFT
1P,10,44,136,-7,7,65,55,1,0,40,188.0,-7,7,65,-7,7,70,MOVE_LEFT
2P,10,44,136,-7,7,55,65,1,1,40,188.0,-7,7,55,-7,7,60,MOVE_LEFT
1P,11,37,143,-7,7,60,50,1,0,45,188.0,-7,7,60,-7,7,65,MOVE_LEFT
2P,11,37,143,-7,7,50,60,1,1,45,188.0,-7,7,50,-7,7,55,MOVE_LEFT
1P,12,30,150,-7,7,55,45,1,0,50,188.0,-7,7,55,-7,7,60,MOVE_LEFT
2P,12,30,150,-7,7,45,55,1,1,50,188.0,-7,7,45,-7,7,50,MOVE_LEFT
1P,13,23,157,-7,7,50,40,1,0,55,110.0,-7,7,50,-7,7,55,NONE
2P,13,23,157,-7,7,40,50,1,1,55,110.0,-7,7,40,-7,7,45,MOVE_LEFT
1P,14,16,164,-7,7,50,35,1,0,60,124.0,-7,7,50,-7,7,50,MOVE_LEFT
2P,14,16,164,-7,7,35,50,1,1,60,124.0,-7,7,35,-7,7,40,MOVE_LEFT
1P,15,9,171,-7,7,45,30,1,0,65,124.0,-7,7,45,-7,7,50,MOVE_LEFT
2P,15,9,171,-7,7,30,45,1,1,65,124.0,-7,7,30,-7,7,35,MOVE_LEFT
1P,16,2,178,-7,7,40,25,1,0,70,110.0,-7,7,40,-7,7,45,MOVE_LEFT
2P,16,2,178,-7,7,25,40,1,1,70,110.0,-7,7,25,-7,7,30,MOVE_RIGHT
1P,17,0,185,7,7,35,30,1,0,75,96.0,7,7,35,-7,7,40,MOVE_LEFT
2P,17,0,185,7,7,30,35,1,1,75,96.0,7,7,30,-7,7,25,MOVE_RIGHT
1P,18,7,192,7,7,30,35,1,0,80,160.0,7,7,30,7,7,35,MOVE_LEFT
2P,18,7,192,7,7,35,30,1,1,80,160.0,7,7,35,7,7,30,MOVE_RIGHT
1P,19,14,199,7,7,25,40,1,0,85,160.0,7,7,25,7,7,30,NONE
2P,19,14,199,7,7,40,25,1,1,85,160.0,7,7,40,7,7,35,MOVE_RIGHT
1P,20,21,206,7,7,25,45,1,0,90,160.0,7,7,25,7,7,25,NONE
2P,20,21,206,7,7,45,25,1,1,90,160.0,7,7,45,7,7,40,MOVE_RIGHT
1P,21,28,213,7,7,25,50,1,0,95,160.0,7,7,25,7,7,25,NONE
2P,21,28,213,7,7,50,25,1,1,95,160.0,7,7,50,7,7,45,MOVE_RIGHT
1P,22,35,220,7,7,25,55,1,0,100,160.0,7,7,25,7,7,25,MOVE_RIGHT
2P,22,35,220,7,7,55,25,1,1,100,160.0,7,7,55,7,7,50,MOVE_RIGHT
1P,23,42,227,7,7,30,60,1,0,105,160.0,7,7,30,7,7,25,MOVE_RIGHT
2P,23,42,227,7,7,60,30,1,1,105,160.0,7,7,60,7,7,55,MOVE_RIGHT
1P,24,49,234,7,7,35,65,1,0,110,160.0,7,7,35,7,7,30,MOVE_RIGHT
2P,24,49,234,7,7,65,35,1,1,110,160.0,7,7,65,7,7,60,MOVE_RIGHT
1P,25,56,241,7,7,40,70,1,0,115,160.0,7,7,40,7,7,35,MOVE_RIGHT
2P,25,56,241,7,7,70,40,1,1,115,160.0,7,7,70,7,7,65,MOVE_RIGHT
1P,26,63,248,7,7,45,75,1,0,120,160.0,7,7,45,7,7,40,MOVE_RIGHT
2P,26,63,248,7,7,75,45,1,1,120,160.0,7,7,75,7,7,70,MOVE_RIGHT
1P,27,70,255,7,7,50,80,1,0,125,160.0,7,7,50,7,7,45,MOVE_RIGHT
2P,27,70,255,7,7,80,50,1,1,125,160.0,7,7,80,7,7,75,MOVE_RIGHT
1P,28,77,262,7,7,55,85,1,0,130,160.0,7,7,55,7,7,50,MOVE_RIGHT
2P,28,77,262,7,7,85,55,1,1,130,160.0,7,7,85,7,7,80,MOVE_RIGHT
1P,29,84,269,7,7,60,90,1,0,135,160.0,7,7,60,7,7,55,MOVE_RIGHT
2P,29,84,269,7,7,90,60,1,1,135,160.0,7,7,90,7,7,85,MOVE_RIGHT
1P,30,91,276,7,7,65,95,1,0,140,160.0,7,7,65,7,7,60,NONE
2P,30,91,276,7,7,95,65,1,1,140,160.0,7,7,95,7,7,90,MOVE_RIGHT
1P,31,98,283,7,7,65,100,1,0,145,160.0,7,7,65,7,7,65,MOVE_RIGHT
2P,31,98,283,7,7,100,65,1,1,145,160.0,7,7,100,7,7,95,MOVE_RIGHT
1P,32,105,290,7,7,70,105,1,0,150,160.0,7,7,70,7,7,65,NONE
2P,32,105,290,7,7,105,70,1,1,150,160.0,7,7,105,7,7,100,MOVE_RIGHT
1P,33,112,297,7,7,70,110,1,0,155,160.0,7,7,70,7,7,70,MOVE_RIGHT
2P,33,112,297,7,7,110,70,1,1,155,160.0,7,7,110,7,7,105,MOVE_RIGHT
1P,34,119,304,7,7,75,115,1,0,160,160.0,7,7,75,7,7,70,MOVE_RIGHT
2P,34,119,304,7,7,115,75,1,1,160,160.0,7,7,115,7,7,110,MOVE_RIGHT
1P,35,126,311,7,7,80,120,1,0,165,160.0,7,7,80,7,7,75,MOVE_RIGHT
2P,35,126,311,7,7,120,80,1,1,165,160.0,7,7,120,7,7,115,MOVE_RIGHT
1P,36,133,318,7,7,85,125,1,0,170,160.0,7,7,85,7,7,80,MOVE_RIGHT
2P,36,133,318,7,7,125,85,1,1,170,160.0,7,7,125,7,7,120,MOVE_RIGHT
1P,37,140,325,7,7,90,130,1,0,165,160.0,7,7,90,7,7,85,MOVE_RIGHT
2P,37,140,325,7,7,130,90,1,1,165,160.0,7,7,130,7,7,125,MOVE_RIGHT
1P,38,147,332,7,7,95,135,1,0,160,160.0,7,7,95,7,7,90,MOVE_RIGHT
2P,38,147,332,7,7,135,95,1,1,160,160.0,7,7,135,7,7,130,MOVE_LEFT
1P,39,154,339,7,7,100,130,1,0,155,160.0,7,7,100,7,7,95,MOVE_RIGHT
2P,39,154,339,7,7,130,100,1,1,155,160.0,7,7,130,7,7,135,MOVE_RIGHT
1P,40,161,346,7,7,105,135,1,0,150,160.0,7,7,105,7,7,100,MOVE_RIGHT
2P,40,161,346,7,7,135,105,1,1,150,160.0,7,7,135,7,7,130,MOVE_RIGHT
1P,41,168,353,7,7,110,140,1,0,145,160.0,7,7,110,7,7,105,MOVE_RIGHT
2P,41,168,353,7,7,140,110,1,1,145,160.0,7,7,140,7,7,135,MOVE_RIGHT
1P,53,176,389,7,-7,160,150,1,0,85,110.0,7,-7,160,7,-7,155,MOVE_RIGHT
2P,53,176,389,7,-7,150,160,1,1,85,110.0,7,-7,150,7,-7,145,MOVE_RIGHT
1P,54,183,382,7,-7,160,155,1,0,80,82.0,7,-7,160,7,-7,160,MOVE_RIGHT
2P,54,183,382,7,-7,155,160,1,1,80,82.0,7,-7,155,7,-7,150,MOVE_RIGHT
1P,55,190,375,-7,-7,160,160,1,0,75,82.0,-7,-7,160,7,-7,160,MOVE_RIGHT
2P,55,190,375,-7,-7,160,160,1,1,75,82.0,-7,-7,160,7,-7,155,MOVE_LEFT
1P,56,183,368,-7,-7,160,155,1,0,70,82.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,56,183,368,-7,-7,155,160,1,1,70,82.0,-7,-7,155,-7,-7,160,MOVE_LEFT
1P,57,176,361,-7,-7,160,150,1,0,65,82.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,57,176,361,-7,-7,150,160,1,1,65,82.0,-7,-7,150,-7,-7,155,MOVE_LEFT
1P,58,169,354,-7,-7,160,145,1,0,60,82.0,-7,-7,160,-7,-7,160,NONE
2P,58,169,354,-7,-7,145,160,1,1,60,82.0,-7,-7,145,-7,-7,150,MOVE_LEFT
1P,59,162,347,-7,-7,160,140,1,0,55,82.0,-7,-7,160,-7,-7,160,NONE
2P,59,162,347,-7,-7,140,160,1,1,55,82.0,-7,-7,140,-7,-7,145,MOVE_LEFT
1P,60,155,340,-7,-7,160,135,1,0,50,82.0,-7,-7,160,-7,-7,160,NONE
2P,60,155,340,-7,-7,135,160,1,1,50,82.0,-7,-7,135,-7,-7,140,MOVE_LEFT
1P,75,55,235,7,-7,90,60,1,0,25,174.0,7,-7,90,-7,-7,95,MOVE_LEFT
2P,75,55,235,7,-7,60,90,1,1,25,174.0,7,-7,60,-7,-7,65,MOVE_RIGHT
1P,76,62,228,7,-7,85,65,1,0,30,174.0,7,-7,85,7,-7,90,MOVE_LEFT
2P,76,62,228,7,-7,65,85,1,1,30,174.0,7,-7,65,7,-7,60,MOVE_RIGHT
1P,77,69,221,7,-7,80,70,1,0,35,174.0,7,-7,80,7,-7,85,MOVE_LEFT
2P,77,69,221,7,-7,70,80,1,1,35,174.0,7,-7,70,7,-7,65,MOVE_RIGHT
1P,78,76,214,7,-7,75,75,1,0,40,174.0,7,-7,75,7,-7,80,NONE
2P,78,76,214,7,-7,75,75,1,1,40,174.0,7,-7,75,7,-7,70,MOVE_RIGHT
1P,79,83,207,7,-7,75,80,1,0,45,174.0,7,-7,75,7,-7,75,MOVE_RIGHT
2P,79,83,207,7,-7,80,75,1,1,45,174.0,7,-7,80,7,-7,75,MOVE_RIGHT
1P,80,90,200,7,-7,80,85,1,0,50,174.0,7,-7,80,7,-7,75,MOVE_RIGHT
2P,80,90,200,7,-7,85,80,1,1,50,174.0,7,-7,85,7,-7,80,MOVE_RIGHT
1P,81,97,193,7,-7,85,90,1,0,55,174.0,7,-7,85,7,-7,80,MOVE_RIGHT
2P,81,97,193,7,-7,90,85,1,1,55,174.0,7,-7,90,7,-7,85,MOVE_RIGHT
1P,82,104,186,7,-7,90,95,1,0,60,174.0,7,-7,90,7,-7,85,MOVE_RIGHT
2P,82,104,186,7,-7,95,90,1,1,60,174.0,7,-7,95,7,-7,90,MOVE_RIGHT
1P,83,111,179,7,-7,95,100,1,0,65,174.0,7,-7,95,7,-7,90,MOVE_RIGHT
2P,83,111,179,7,-7,100,95,1,1,65,174.0,7,-7,100,7,-7,95,MOVE_RIGHT
1P,84,118,172,7,-7,100,105,1,0,70,174.0,7,-7,100,7,-7,95,MOVE_RIGHT
2P,84,118,172,7,-7,105,100,1,1,70,174.0,7,-7,105,7,-7,100,MOVE_RIGHT
1P,85,125,165,7,-7,105,110,1,0,75,174.0,7,-7,105,7,-7,100,MOVE_RIGHT
2P,85,125,165,7,-7,110,105,1,1,75,174.0,7,-7,110,7,-7,105,MOVE_RIGHT
1P,86,132,158,7,-7,110,115,1,0,80,174.0,7,-7,110,7,-7,105,MOVE_RIGHT
2P,86,132,158,7,-7,115,110,1,1,80,174.0,7,-7,115,7,-7,110,MOVE_RIGHT
1P,87,139,151,7,-7,115,120,1,0,85,174.0,7,-7,115,7,-7,110,MOVE_RIGHT
2P,87,139,151,7,-7,120,115,1,1,85,174.0,7,-7,120,7,-7,115,MOVE_RIGHT
1P,88,146,144,7,-7,120,125,1,0,90,174.0,7,-7,120,7,-7,115,MOVE_RIGHT
2P,88,146,144,7,-7,125,120,1,1,90,174.0,7,-7,125,7,-7,120,MOVE_RIGHT
1P,89,153,137,7,-7,125,130,1,0,95,175.0,7,-7,125,7,-7,120,MOVE_RIGHT
2P,89,153,137,7,-7,130,125,1,1,95,175.0,7,-7,130,7,-7,125,MOVE_RIGHT
1P,90,160,130,7,-7,130,135,1,0,100,180.0,7,-7,130,7,-7,125,MOVE_RIGHT
2P,90,160,130,7,-7,135,130,1,1,100,180.0,7,-7,135,7,-7,130,MOVE_RIGHT
1P,98,169,80,-10,7,160,145,1,0,140,75.0,-10,7,160,-7,-7,155,MOVE_RIGHT
2P,98,169,80,-10,7,145,160,1,1,140,75.0,-10,7,145,-7,-7,150,MOVE_LEFT
1P,99,159,87,-10,7,160,140,1,0,145,75.0,-10,7,160,-10,7,160,MOVE_RIGHT
2P,99,159,87,-10,7,140,160,1,1,145,75.0,-10,7,140,-10,7,145,MOVE_LEFT
1P,100,149,94,-10,7,160,135,1,0,150,75.0,-10,7,160,-10,7,160,MOVE_LEFT
2P,100,149,94,-10,7,135,160,1,1,150,75.0,-10,7,135,-10,7,140,MOVE_LEFT
1P,101,139,101,-10,7,155,130,1,0,155,75.0,-10,7,155,-10,7,160,MOVE_LEFT
2P,101,139,101,-10,7,130,155,1,1,155,75.0,-10,7,130,-10,7,135,MOVE_LEFT
1P,102,128,109,-11,8,150,125,1,0,160,107.0,-11,8,150,-10,7,155,MOVE_RIGHT
2P,102,128,109,-11,8,125,150,1,1,160,107.0,-11,8,125,-10,7,130,MOVE_LEFT
1P,103,117,117,-11,8,155,120,1,0,165,107.0,-11,8,155,-11,8,150,MOVE_LEFT
2P,103,117,117,-11,8,120,155,1,1,165,107.0,-11,8,120,-11,8,125,MOVE_LEFT
1P,104,106,125,-11,8,150,115,1,0,170,107.0,-11,8,150,-11,8,155,MOVE_LEFT
2P,104,106,125,-11,8,115,150,1,1,170,107.0,-11,8,115,-11,8,120,MOVE_LEFT
1P,105,95,133,-11,8,145,110,1,0,165,107.0,-11,8,145,-11,8,150,MOVE_LEFT
2P,105,95,133,-11,8,110,145,1,1,165,107.0,-11,8,110,-11,8,115,MOVE_LEFT
1P,106,84,141,-11,8,140,105,1,0,160,107.0,-11,8,140,-11,8,145,MOVE_LEFT
